month,policy,pollutant,influence,baseline_month_influence,change_value,threshold_change_value,change_pct,reached_threshold,policy_effective
2022-02,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,56.825713,111.859018,-55.033305,-5.592951,-49.198809,是,是
2022-03,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,75.997638,76.223444,-0.225806,-3.811172,-0.296243,否,否
2022-04,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,89.426061,86.259394,3.166667,-4.312970,3.671098,否,否
2022-05,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,85.711704,98.260091,-12.548387,-4.913005,-12.770584,是,否
2022-06,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,86.791661,107.124994,-20.333333,-5.356250,-18.980942,是,是
2022-07,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,65.217112,123.120338,-57.903226,-6.156017,-47.029781,是,是
2022-08,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,80.959502,114.636922,-33.677420,-5.731846,-29.377463,是,是
2022-09,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,102.564245,94.297578,8.266667,-4.714879,8.766574,否,否
2022-10,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,89.379572,95.218281,-5.838710,-4.760914,-6.131921,是,否
2022-11,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,92.785616,81.418949,11.366667,-4.070947,13.960714,否,否
2022-12,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,60.714857,82.489051,-21.774194,-4.124453,-26.396465,是,否
2023-01,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,79.602228,122.440938,-42.838710,-6.122047,-34.987244,是,是
2023-02,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,101.932856,111.859018,-9.926162,-5.592951,-8.873815,是,是
2023-03,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,107.191186,76.223444,30.967742,-3.811172,40.627582,否,否
2023-04,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,98.359394,86.259394,12.100000,-4.312970,14.027458,否,否
2023-05,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,96.389123,98.260091,-1.870968,-4.913005,-1.904097,否,否
2023-06,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,80.358327,107.124994,-26.766667,-5.356250,-24.986388,是,否
2023-07,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,79.700983,123.120338,-43.419355,-6.156017,-35.265786,是,是
2023-08,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,100.378857,114.636922,-14.258065,-5.731846,-12.437585,是,是
2023-09,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,105.764245,94.297578,11.466667,-4.714879,12.160086,否,否
2023-10,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,86.895701,95.218281,-8.322581,-4.760914,-8.740528,是,否
2023-11,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,65.018949,81.418949,-16.400000,-4.070947,-20.142731,是,是
2023-12,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,101.682599,82.489051,19.193548,-4.124453,23.267995,否,否
2024-01,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,91.118357,122.440938,-31.322581,-6.122047,-25.581788,是,否
2024-02,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,96.134880,111.859018,-15.724138,-5.592951,-14.057103,是,是
2024-03,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,92.546025,76.223444,16.322581,-3.811172,21.414121,否,否
2024-04,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,105.326061,86.259394,19.066667,-4.312970,22.103873,否,否
2024-05,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,89.131059,98.260091,-9.129032,-4.913005,-9.290682,是,否
2024-06,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,99.624994,107.124994,-7.500000,-5.356250,-7.001167,是,是
2024-07,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,97.959048,123.120338,-25.161290,-6.156017,-20.436339,是,是
2024-08,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,87.830470,114.636922,-26.806452,-5.731846,-23.383785,是,是
2024-09,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,81.264245,94.297578,-13.033333,-4.714879,-13.821493,是,是
2024-10,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,100.927959,95.218281,5.709678,-4.760914,5.996409,否,否
2024-11,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,90.685616,81.418949,9.266667,-4.070947,11.381462,否,否
2024-12,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,55.607330,82.489051,-26.881720,-4.124453,-32.588229,是,否
2025-01,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,74.828034,122.440938,-47.612903,-6.122047,-38.886425,是,是
2025-02,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,67.718570,111.859018,-44.140448,-5.592951,-39.460786,是,是
2025-03,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,78.481509,76.223444,2.258065,-3.811172,2.962428,否,否
2025-04,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,79.026061,86.259394,-7.233333,-4.312970,-8.385560,是,否
2025-05,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,93.227833,98.260091,-5.032258,-4.913005,-5.121365,是,是
2025-06,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,86.491660,107.124994,-20.633333,-5.356250,-19.260989,是,是
2025-07,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,75.700983,123.120338,-47.419355,-6.156017,-38.514640,是,是
2025-08,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,86.217567,114.636922,-28.419355,-5.731846,-24.790752,是,是
2025-09,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,86.564245,94.297578,-7.733333,-4.714879,-8.200988,是,是
2025-10,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,83.250540,95.218281,-11.967742,-4.760914,-12.568744,是,是
2025-11,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,84.385616,81.418949,2.966667,-4.070947,3.643705,否,否
2025-12,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,86.376148,82.489051,3.887097,-4.124453,4.712258,否,否
2026-01,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,76.505454,122.440938,-45.935484,-6.122047,-37.516442,是,否
2026-02,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,84.182856,111.859018,-27.676162,-5.592951,-24.742003,是,是
2026-03,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,106.965380,76.223444,30.741936,-3.811172,40.331339,否,否
2026-04,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,87.892727,86.259394,1.633333,-4.312970,1.893514,否,否
2026-05,《北京市 “十四五” 时期生态环境保护规划》,PM2.5,93.188569,98.260091,-5.071522,-4.913005,-5.161324,是,否
2021-12,《北京市 “十四五” 时期生态环境保护规划》,PM10,41.628027,42.950607,-1.322581,-2.147530,-3.079306,否,否
2022-01,《北京市 “十四五” 时期生态环境保护规划》,PM10,41.451170,48.777335,-7.326165,-2.438867,-15.019609,是,否
2022-02,《北京市 “十四五” 时期生态环境保护规划》,PM10,35.336969,31.000402,4.336567,-1.550020,13.988744,否,否
2022-03,《北京市 “十四五” 时期生态环境保护规划》,PM10,38.767142,25.692948,13.074194,-1.284647,50.886312,否,否
2022-04,《北京市 “十四五” 时期生态环境保护规划》,PM10,48.897118,45.463785,3.433333,-2.273189,7.551798,否,否
2022-05,《北京市 “十四五” 时期生态环境保护规划》,PM10,37.549905,46.614421,-9.064516,-2.330721,-19.445733,是,否
2022-06,《北京市 “十四五” 时期生态环境保护规划》,PM10,51.421845,65.221845,-13.800000,-3.261092,-21.158555,是,是
2022-07,《北京市 “十四五” 时期生态环境保护规划》,PM10,47.861960,58.903895,-11.041935,-2.945195,-18.745679,是,是
2022-08,《北京市 “十四五” 时期生态环境保护规划》,PM10,49.806061,60.935093,-11.129032,-3.046755,-18.263749,是,是
2022-09,《北京市 “十四五” 时期生态环境保护规划》,PM10,66.844803,47.278136,19.566667,-2.363907,41.386290,否,否
2022-10,《北京市 “十四五” 时期生态环境保护规划》,PM10,52.631419,56.986258,-4.354839,-2.849313,-7.641910,是,否
2022-11,《北京市 “十四五” 时期生态环境保护规划》,PM10,52.287713,45.844380,6.443333,-2.292219,14.054794,否,否
2022-12,《北京市 “十四五” 时期生态环境保护规划》,PM10,48.015124,42.950607,5.064516,-2.147530,11.791489,否,否
2023-01,《北京市 “十四五” 时期生态环境保护规划》,PM10,56.992388,48.777335,8.215054,-2.438867,16.841949,否,否
2023-02,《北京市 “十四五” 时期生态环境保护规划》,PM10,63.301255,31.000402,32.300853,-1.550020,104.194947,否,否
2023-03,《北京市 “十四五” 时期生态环境保护规划》,PM10,92.154238,25.692948,66.461290,-1.284647,258.675224,否,否
2023-04,《北京市 “十四五” 时期生态环境保护规划》,PM10,95.330451,45.463785,49.866667,-2.273189,109.684372,否,否
2023-05,《北京市 “十四五” 时期生态环境保护规划》,PM10,53.840228,46.614421,7.225807,-2.330721,15.501225,否,否
2023-06,《北京市 “十四五” 时期生态环境保护规划》,PM10,50.221845,65.221845,-15.000000,-3.261092,-22.998429,是,否
2023-07,《北京市 “十四五” 时期生态环境保护规划》,PM10,49.410347,58.903895,-9.493548,-2.945195,-16.117013,是,是
2023-08,《北京市 “十四五” 时期生态环境保护规划》,PM10,56.806061,60.935093,-4.129032,-3.046755,-6.776115,是,是
2023-09,《北京市 “十四五” 时期生态环境保护规划》,PM10,57.744803,47.278136,10.466667,-2.363907,22.138493,否,否
2023-10,《北京市 “十四五” 时期生态环境保护规划》,PM10,59.437871,56.986258,2.451613,-2.849313,4.302113,否,否
2023-11,《北京市 “十四五” 时期生态环境保护规划》,PM10,40.521046,45.844380,-5.323333,-2.292219,-11.611747,是,否
2023-12,《北京市 “十四五” 时期生态环境保护规划》,PM10,60.886091,42.950607,17.935484,-2.147530,41.758394,否,否
2024-01,《北京市 “十四五” 时期生态环境保护规划》,PM10,50.347227,48.777335,1.569892,-2.438867,3.218487,否,否
2024-02,《北京市 “十四五” 时期生态环境保护规划》,PM10,54.417643,31.000402,23.417241,-1.550020,75.538508,否,否
2024-03,《北京市 “十四五” 时期生态环境保护规划》,PM10,57.509077,25.692948,31.816129,-1.284647,123.832147,否,否
2024-04,《北京市 “十四五” 时期生态环境保护规划》,PM10,56.963785,45.463785,11.500000,-2.273189,25.294859,否,否
2024-05,《北京市 “十四五” 时期生态环境保护规划》,PM10,53.195067,46.614421,6.580645,-2.330721,14.117187,否,否
2024-06,《北京市 “十四五” 时期生态环境保护规划》,PM10,64.255178,65.221845,-0.966667,-3.261092,-1.482121,否,否
2024-07,《北京市 “十四五” 时期生态环境保护规划》,PM10,52.184541,58.903895,-6.719355,-2.945195,-11.407318,是,否
2024-08,《北京市 “十四五” 时期生态环境保护规划》,PM10,48.257673,60.935093,-12.677419,-3.046755,-20.804792,是,是
2024-09,《北京市 “十四五” 时期生态环境保护规划》,PM10,43.744803,47.278136,-3.533333,-2.363907,-7.473503,是,是
2024-10,《北京市 “十四五” 时期生态环境保护规划》,PM10,58.631419,56.986258,1.645161,-2.849313,2.886944,否,否
2024-11,《北京市 “十四五” 时期生态环境保护规划》,PM10,44.821046,45.844380,-1.023333,-2.292219,-2.232189,否,否
2024-12,《北京市 “十四五” 时期生态环境保护规划》,PM10,26.430894,42.950607,-16.519713,-2.147530,-38.462118,是,否
2025-01,《北京市 “十四五” 时期生态环境保护规划》,PM10,44.218195,48.777335,-4.559140,-2.438867,-9.346841,是,是
2025-02,《北京市 “十四五” 时期生态环境保护规划》,PM10,46.479826,31.000402,15.479424,-1.550020,49.932978,否,否
2025-03,《北京市 “十四五” 时期生态环境保护规划》,PM10,36.154238,25.692948,10.461290,-1.284647,40.716583,否,否
2025-04,《北京市 “十四五” 时期生态环境保护规划》,PM10,42.263785,45.463785,-3.200000,-2.273189,-7.038570,是,否
2025-05,《北京市 “十四五” 时期生态环境保护规划》,PM10,49.549905,46.614421,2.935484,-2.330721,6.297373,否,否
2025-06,《北京市 “十四五” 时期生态环境保护规划》,PM10,47.955179,65.221845,-17.266667,-3.261092,-26.473748,是,否
2025-07,《北京市 “十四五” 时期生态环境保护规划》,PM10,43.442605,58.903895,-15.461290,-2.945195,-26.248332,是,是
2025-08,《北京市 “十四五” 时期生态环境保护规划》,PM10,45.741545,60.935093,-15.193548,-3.046755,-24.933987,是,是
2025-09,《北京市 “十四五” 时期生态环境保护规划》,PM10,49.678136,47.278136,2.400000,-2.363907,5.076342,否,否
2025-10,《北京市 “十四五” 时期生态环境保护规划》,PM10,43.695936,56.986258,-13.290323,-2.849313,-23.321978,是,否
2025-11,《北京市 “十四五” 时期生态环境保护规划》,PM10,48.321046,45.844380,2.476667,-2.292219,5.402335,否,否
2025-12,《北京市 “十四五” 时期生态环境保护规划》,PM10,41.648188,42.950607,-1.302419,-2.147530,-3.032365,否,否
2026-01,《北京市 “十四五” 时期生态环境保护规划》,PM10,45.379485,48.777335,-3.397849,-2.438867,-6.966042,是,否
2026-02,《北京市 “十四五” 时期生态环境保护规划》,PM10,58.836969,31.000402,27.836567,-1.550020,89.794213,否,否
2026-03,《北京市 “十四五” 时期生态环境保护规划》,PM10,43.154238,25.692948,17.461290,-1.284647,67.961413,否,否
2026-04,《北京市 “十四五” 时期生态环境保护规划》,PM10,45.963785,45.463785,0.500000,-2.273189,1.099777,否,否
2026-05,《北京市 “十四五” 时期生态环境保护规划》,PM10,42.623828,46.614421,-3.990593,-2.330721,-8.560856,是,否
2021-12,《北京市 “十四五” 时期生态环境保护规划》,O3,43.287020,45.351536,-2.064516,-2.267577,-4.552252,否,否
2022-01,《北京市 “十四五” 时期生态环境保护规划》,O3,41.802484,49.576677,-7.774194,-2.478834,-15.681151,是,否
2022-02,《北京市 “十四五” 时期生态环境保护规划》,O3,44.793739,45.366127,-0.572388,-2.268306,-1.261709,否,否
2022-03,《北京市 “十四五” 时期生态环境保护规划》,O3,40.588334,43.943173,-3.354839,-2.197159,-7.634493,是,否
2022-04,《北京市 “十四五” 时期生态环境保护规划》,O3,45.100622,51.933956,-6.833333,-2.596698,-13.157737,是,是
2022-05,《北京市 “十四五” 时期生态环境保护规划》,O3,42.330905,33.750260,8.580645,-1.687513,25.423938,否,否
2022-06,《北京市 “十四五” 时期生态环境保护规划》,O3,36.675288,52.775288,-16.100000,-2.638764,-30.506702,是,否
2022-07,《北京市 “十四五” 时期生态环境保护规划》,O3,39.292620,45.486168,-6.193548,-2.274308,-13.616333,是,是
2022-08,《北京市 “十四五” 时期生态环境保护规划》,O3,29.705024,43.350185,-13.645161,-2.167509,-31.476593,是,是
2022-09,《北京市 “十四五” 时期生态环境保护规划》,O3,61.418481,36.018481,25.400000,-1.800924,70.519353,否,否
2022-10,《北京市 “十四五” 时期生态环境保护规划》,O3,46.526191,44.042320,2.483871,-2.202116,5.639737,否,否
2022-11,《北京市 “十四五” 时期生态环境保护规划》,O3,46.701355,45.201355,1.500000,-2.260068,3.318485,否,否
2022-12,《北京市 “十四五” 时期生态环境保护规划》,O3,48.641859,45.351536,3.290323,-2.267577,7.255151,否,否
